Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
T32AI007476, ,2024,"Jones, Bradley S; Hu, Daniel D; Nicholson, Kathleen R; Cronin, Rachel M; Champion, Matthew; Champion, Patricia A",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38260599'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,10802505,38260599,2024 Jan 10,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10802505'>The loss of the PDIM/PGL virulence lipids causes differential secretion of ESX-1 substrates in Mycobacterium marinum.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38260599&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10802505/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38260599'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10802505/'>Cited By, Google</a>", ,38260599,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01MH136998,"Department of Pediatrics, University of California, San Diego, San Diego, CA 92093, USA.",2024,"Stokes, Giangela; Li, Zhuowei; Talaba, Nicole; Genthe, William; Brix, Maria B; Pham, Betty; Wienhold, Mark D; Sandok, Gracia; Hernan, Rebecca; Wynn, Julia; Tang, Haiyang; Tabima, Diana M; Rodgers, Allison; Hacker, Timothy A; Chesler, Naomi C; Zhang, Pan; Murad, Rabi; Yuan, Jason X-J; Shen, Yufeng; Chung, Wendy K; McCulley, David J",United States,1946-6242,732,<a href='https://pubmed.ncbi.nlm.nih.gov/38295182'>Science translational medicine</a>,Sci Transl Med,16,eng,eadc8930,12070813,38295182,2024 Jan 31,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/12070813'>Rescuing lung development through embryonic inhibition of histone acetylation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38295182&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12070813/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38295182'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12070813/'>Cited By, Google</a>", ,38295182,2024,19466242,sci transl med,,,,Sci Transl Med,Unknown,,False,False,False,
P30AG072977,"School of Social Work, Florida International University, Robert Stempel College of Public Health and Social Work, 11200 SW 8th St. AHC5 585, Miami 33199, FL, USA.",2024,"Burke, Shanna L; Grudzien, Adrienne; Li, Tan; Abril, Marlou; Yin, Wupeng; Tyrell, Tahirah A; Barnes, Christopher P; Hanson, Kevin; DeKosky, Steven T",Netherlands,2666-2450, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38312309'>Cerebral circulation - cognition and behavior</a>,Cereb Circ Cogn Behav,6,eng,100201,10837066,38312309,2024,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10837066'>Examining the relationship between anxiety and regional brain volumes in the National Alzheimer's Coordinating Center uniform, imaging, and biomarker datasets.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38312309&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10837066/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38312309'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10837066/'>Cited By, Google</a>", ,38312309,2024,26662450,cereb circ cogn behav,,,,Cereb Circ Cogn Behav,Unknown,,False,False,False,
P30AG072977, ,2024,"Jung, Miyeon; Apostolova, Liana G; Gao, Sujuan; Burney, Heather N; Lai, Dongbing; Saykin, Andrew J; Pressler, Susan J",United States,1550-5049,3,<a href='https://pubmed.ncbi.nlm.nih.gov/39137265'>The Journal of cardiovascular nursing</a>,J Cardiovasc Nurs,39,eng,E80-E85,11322628,39137265,2024 May-Jun 01,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11322628'>Association of Heart Failure With Cognitive Decline and Development of Mild Cognitive Impairment and Dementia.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39137265&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11322628/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39137265'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11322628/'>Cited By, Google</a>", ,39137265,2024,15505049,j cardiovasc nurs,,,,J Cardiovasc Nurs,Unknown,,False,False,False,
R01GM129312,"Department of Pulmonary Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL 60611.",2024,"Le, Phuong M; Quinn, Jeanne M; Flozak, Annette S; Steffeck, Adam Wt; Huang, Che-Fan; Gottardi, Cara J",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39282345'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11398478,39282345,2024 Sep 06,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11398478'><mml:math xmlns:mml='http://www.w3.org/1998/Math/MathML'><mml:mrow><mml:mtext>α</mml:mtext></mml:mrow> </mml:math> -catenin phosphorylation is elevated during mitosis to resist apical rounding and epithelial barrier leak.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39282345&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11398478/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39282345'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11398478/'>Cited By, Google</a>", ,39282345,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
P01AI165380,"Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 97420, USA.",2024,"Arino, Trevor; Faulkner, David; Bustillo, Karen C; An, Dahlia D; Jorgens, Danielle; Hébert, Solène; McKinley, Carla; Proctor, Michael; Loguinov, Alex; Vulpe, Christopher; Abergel, Rebecca J",England,1756-591X,10,<a href='https://pubmed.ncbi.nlm.nih.gov/39313325'>Metallomics : integrated biometal science</a>,Metallomics,16,eng, ,11497612,39313325,2024 Oct 04,Electron microscopy evidence of gadolinium toxicity being mediated through cytoplasmic membrane dysregulation.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39313325&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11497612/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39313325'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11497612/'>Cited By, Google</a>", ,39313325,2024,1756591X,metallomics,,,,Metallomics,Unknown,,False,False,False,
R01NS053603,"Department of Neuroscience, Northwestern University, Chicago, IL, United States of America.",2024,"Ma, Xuan; Rizzoglio, Fabio; Bodkin, Kevin L; Miller, Lee E",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39314275'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11419126,39314275,2024 Sep 13,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11419126'>Unsupervised, piecewise linear decoding enables an accurate prediction of muscle activity in a multi-task brain computer interface.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39314275&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11419126/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39314275'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11419126/'>Cited By, Google</a>", ,39314275,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R35GM131752,"Northwestern University, Feinberg School of Medicine, Department of Cell and Developmental Biology Chicago, IL 60611-3008.",2024,"Kim, Sun K; Rogers, Stephen L; Lu, Wen; Lee, Brad S; Gelfand, Vladimir I",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39314338'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11419005,39314338,2024 Sep 11,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11419005'>EB-SUN, a New Microtubule Plus-End Tracking Protein in Drosophila.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39314338&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11419005/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39314338'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11419005/'>Cited By, Google</a>", ,39314338,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01AG078261,"University of Sydney & Royal Prince Alfred Hospital, Camperdown, NSW, Australia.",2024,"Sanders, Robert D; Watne, Leiv; Roberson, Shawniqua Williams; Kimchi, Eyal Y; Slooter, Arjen J C; Cunningham, Colm; Nourski, Kirill V; Palanca, Ben J A; Lennertz, Richard; Banks, Matthew I",England,2772-6096, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39176303'>BJA open</a>,BJA Open,11,eng,100304,11340610,39176303,2024 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11340610'>International Delirium Pathophysiology & Electrophysiology Network for Data sharing (iDEPEND).</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39176303&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11340610/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39176303'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11340610/'>Cited By, Google</a>", ,39176303,2024,27726096,bja open,,,,BJA Open,Unknown,,False,False,False,
D43TW010350,"DSI-NRF Centre of Excellence for Biomedical Tuberculosis Research; South African Medical Research Council Centre for Tuberculosis Research; Division of Molecular Biology and Human Genetics, Faculty of Medicine and Health Sciences, Stellenbosch University, Cape Town, South Africa.",2024,"Abdulgader, Shima M; Chiwaya, Arthur M; Reeve, Byron W P; Palmer, Zaida; Mishra, Hridesh; Mbu, Desiree L; Lushozi, Nondumiso; Nkwanyana, Zola; Ruhwald, Morten; Penn-Nicholson, Adam; Warren, Robin; Theron, Grant",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39315266'>Research square</a>,Res Sq, ,eng, ,11419259,39315266,2024 Sep 10,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11419259'>Diagnostic accuracy of Truenat MTB Plus, Truenat MTB Ultima and Xpert MTB/RIF Ultra for the diagnosis of pulmonary TB in an HIV-endemic setting.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39315266&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11419259/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39315266'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11419259/'>Cited By, Google</a>", ,39315266,2024,26935015,res sq,,,,Res Sq,Unknown,,False,False,False,
R01GM130835,"Department of Molecular Biosciences, Northwestern University.",2024,"Lo, Katherine C; Petersen, Christian P",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39416008'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11483071,39416008,2024 Oct 12,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11483071'>map3k1 suppresses terminal differentiation of migratory eye progenitors in planarian regeneration.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39416008&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11483071/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39416008'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11483071/'>Cited By, Google</a>", ,39416008,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01CA109545,"Department of Chemistry & Biochemistry, University of Notre Dame, Notre Dame IN 46556.",2024,"Wang, Zhikun; Liu, Yueying; Safavisohi, Reihaneh; Asem, Marwa; Hu, Daniel D; Stack, Mary Sharon; Champion, Matthew M",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39416176'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11482775,39416176,2024 Oct 11,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11482775'>Gender- and Age-Based Characterization and Comparison of the Murine Primary Peritoneal Mesothelial Cell Proteome.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39416176&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11482775/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39416176'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11482775/'>Cited By, Google</a>", ,39416176,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01EY026286,"Department of Biology, University of Virginia, Charlottesville, VA, USA. cang@virginia.edu.",2024,"Cang, Jianhua; Chen, Chen; Li, Chuiwen; Liu, Yuanming",England,1471-0048,11,<a href='https://pubmed.ncbi.nlm.nih.gov/39333418'>Nature reviews. Neuroscience</a>,Nat Rev Neurosci,25,eng,726-739, ,39333418,2024 Nov,Genetically defined neuron types underlying visuomotor transformation in the superior colliculus.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39333418&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Genetically defined neuron types underlying visuomotor transformation in the superior colliculus.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39333418'>Cited By, PMID</a>", , ,39333418,2024,14710048,nat rev neurosci,,,,Nat Rev Neurosci,Unknown,,False,False,False,
K12HD050121,"Department of Obstetrics and Gynecology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2024,"Gokyer, Dilan; Akinboro, Sophia; Zhou, Luhan T; Kleinhans, Anna; Laronda, Monica M; Duncan, Francesca E; Riley, Joan K; Goldman, Kara N; Babayev, Elnur",England,2399-3529,3,<a href='https://pubmed.ncbi.nlm.nih.gov/39211054'>Human reproduction open</a>,Hum Reprod Open,2024,eng,hoae047,11361810,39211054,2024,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11361810'>The oocyte microenvironment is altered in adolescents compared to oocyte donors.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39211054&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11361810/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39211054'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11361810/'>Cited By, Google</a>", ,39211054,2024,23993529,hum reprod open,,,,Hum Reprod Open,Unknown,,False,False,False,
R00NS089858,"From the Broad Center for Mendelian Genomics, Program in Medical and Population Genetics, Broad Institute of Massachusetts Institute of Technology and Harvard, Cambridge (V.S.G., M.C.O., J.K.G., K.V.G., E.E., B.W., F.A., D.G.M., A.O.-L.), and the Department of Neurology, Brigham and Women's Hospital (V.S.G.), the Division of Genetics and Genomics, Boston Children's Hospital (V.S.G., A.O.-L.), and Harvard Medical School (V.S.G., A.O.-L.), Boston - all in Massachusetts; L'institut du Thorax (K.R., B.I., S.B., B.C.), Service de Radiopediatrie (A.P.), and Service de Génétique Médicale (B.I., S.B., B.C.), Nantes Université, Centre Hospitalier Universitaire (CHU) de Nantes, Centre National de la Recherche Scientifique (CNRS), INSERM, Nantes, and Institut Neuromyogène, Laboratoire Physiopathologie et Génétique du Neurone et du Muscle, CNRS, INSERM (N.C., D.S.), and Service de Génétique, Hospices Civils de Lyon (N.C., P.M., D.S.), Lyon - all in France; the Departments of Neurology (E.Y., K.-M.L., M.C.A., G.L.C.) and Pharmacology (G.L.C.), Northwestern University Feinberg School of Medicine, Chicago; the Undiagnosed Diseases Network and the Department of Molecular and Human Genetics, Baylor College of Medicine, Houston (C.A.B., D.R.M., H.D., J.A.R., L.T.E., S. Ketkar), and the Department of Pediatrics, University of Texas Southwestern Medical Center (S. Kayani), and Coalition to Cure CHD2 (B.B.), Dallas; the Departments of Immunology and Regenerative Biology and Molecular Neuroscience, Weizmann Institute of Science, Rehovot, Israel (Y.S., I.U.); and the Centre for Population Genomics, Garvan Institute of Medical Research and University of New South Wales Sydney, Sydney (D.G.M.), and the Centre for Population Genomics, Murdoch Children's Research Institute, Melbourne, VIC (D.G.M.) - both in Australia.",2024,"Ganesh, Vijay S; Riquin, Kevin; Chatron, Nicolas; Yoon, Esther; Lamar, Kay-Marie; Aziz, Miriam C; Monin, Pauline; O'Leary, Melanie C; Goodrich, Julia K; Garimella, Kiran V; England, Eleina; Weisburd, Ben; Aguet, François; Bacino, Carlos A; Murdock, David R; Dai, Hongzheng; Rosenfeld, Jill A; Emrick, Lisa T; Ketkar, Shamika; Sarusi, Yael; Sanlaville, Damien; Kayani, Saima; Broadbent, Brian; Pengam, Alisée; Isidor, Bertrand; Bezieau, Stéphane; Cogné, Benjamin; MacArthur, Daniel G; Ulitsky, Igor; Carvill, Gemma L; O'Donnell-Luria, Anne",United States,1533-4406,16,<a href='https://pubmed.ncbi.nlm.nih.gov/39442041'>The New England journal of medicine</a>,N Engl J Med,391,eng,1511-1518,11826417,39442041,2024 Oct 24,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11826417'>Neurodevelopmental Disorder Caused by Deletion of CHASERR, a lncRNA Gene.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39442041&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11826417/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39442041'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11826417/'>Cited By, Google</a>",3.28,39442041,2024,15334406,n engl j med,,,,N Engl J Med,Unknown,,False,False,False,
